Org_Identifier,Org_FormalName,ProviderName,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,Location_SourceMapScale,Location_HorzAccuracyMeasure,Location_HorzAccuracyMeasureUnit,Location_HorzCollectionMethod,Location_VerticalMeasure,Location_VerticalMeasureUnit,Location_VerticalAccuracyMeasure,Location_VerticalAccuracyMeasureUnit,Location_VertCollectionMethod,Location_VertCoordReferenceSystemDatum,Location_WellType,Location_AquiferType,Location_NationalAquifer,Location_LocalAquiferCode,Location_LocalAquiferCodeContext,Location_LocalAquifer,Location_LocalAquiferDescription,Location_AquiferFormationType,Location_WellHoleDepthMeasure,Location_WellHoleDepthUnit,Location_WellContructionDate,Location_WellDepthMeasure,Location_WellDepthMeasureUnit,Location_DrainageAreaMeasure,Location_DrainageAreaMeasureUnit,Location_ContributingDrainageAreaMeasure,Location_ContributingDrainageAreaMeasureUnit,AlternateLocation_IdentifierA,AlternateLocation_IdentifierContextA,AlternateLocation_IdentifierB,AlternateLocation_IdentifierContextB,AlternateLocation_IdentifierC,AlternateLocation_IdentifierContextC
USGS,U.S. Geological Survey,USGS,USGS-07122400,"CROOKED ARROYO NEAR SWINK, CO.",Stream,,Colorado,United States of America,Otero County,US,CO,,11020005,110200050805,,,37.9822313378436,-103.598278756107,NAD83,37.9822313378436,-103.598278756107,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07122500,"CROOKED ARROYO NEAR LA JUNTA, CO.",Stream,,Colorado,United States of America,Otero County,US,CO,,11020005,110200050805,,,37.998619998463,-103.587444973823,NAD83,37.998619998463,-103.587444973823,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07122800,"ANDERSON ARROYO AT LA JUNTA, CO.",Stream,,Colorado,United States of America,Otero County,US,CO,,11020005,110200050902,,,37.9902867694616,-103.552443613648,NAD83,37.9902867694616,-103.552443613648,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07123000,"ARKANSAS RIVER AT LA JUNTA, CO",Stream,,Colorado,United States of America,Otero County,US,CO,,11020005,110200050904,,,37.9905555555556,-103.531944444444,NAD83,37.9905555555556,-103.531944444444,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07123050,"KING ARROYO AT LA JUNTA, CO.",Stream,,Colorado,United States of America,Otero County,US,CO,,11020005,110200050904,,,37.989453441766,-103.53160946505,NAD83,37.989453441766,-103.53160946505,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07123080,"LA JUNTA SEWAGE EFFLUENT AT LA JUNTA, CO.",Outfall,,Colorado,United States of America,Otero County,US,CO,,11020005,110200050904,,,37.9894534411173,-103.529387155679,NAD83,37.9894534411173,-103.529387155679,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07123320,LAS ANIMAS CONSOL DI AT MI 1.3 NR LAS ANIMAS CO.,Stream,,Colorado,United States of America,Bent County,US,CO,,11020005,110200050906,,,38.0569516529852,-103.333823216761,NAD83,38.0569516529852,-103.333823216761,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07123675,"HORSE CREEK NEAR LAS ANIMAS, CO",Stream,,Colorado,United States of America,Bent County,US,CO,,11020008,110200080504,,,38.0850069004356,-103.353823720849,NAD83,38.0850069004356,-103.353823720849,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07124000,"ARKANSAS RIVER AT LAS ANIMAS, CO.",Stream,,Colorado,United States of America,Bent County,US,CO,,11020009,110200090701,,,38.0808399380209,-103.219652257512,NAD83,38.0808399380209,-103.219652257512,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07126500,"PURGATOIRE RIVER AT NINEMILE DAM, NR HIGBEE, CO.",Stream,,Colorado,United States of America,Otero County,US,CO,,11020010,110200101806,,,37.714735132135,-103.511053823886,NAD83,37.714735132135,-103.511053823886,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07128500,"PURGATOIRE RIVER NEAR LAS ANIMAS, CO",Stream,,Colorado,United States of America,Bent County,US,CO,,11020010,110200101904,,,38.0342222222222,-103.201416666667,NAD83,38.0342222222222,-103.201416666667,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07130500,"ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",Stream,,Colorado,United States of America,Bent County,US,CO,,11020009,110200091001,,,38.0663963468565,-102.932422826941,NAD83,38.0663963468565,-102.932422826941,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07133000,"ARKANSAS RIVER AT LAMAR, CO",Stream,,Colorado,United States of America,Prowers County,US,CO,,11020009,110200091406,,,38.1057916666667,-102.618205555556,NAD83,38.1057916666667,-102.618205555556,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07134180,"ARKANSAS RIVER NEAR GRANADA, CO.",Stream,,Colorado,United States of America,Prowers County,US,CO,,11020009,110200091505,,,38.0955649247054,-102.310745257598,NAD83,38.0955649247054,-102.310745257598,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07134990,"WILD HORSE CREEK ABOVE HOLLY, CO",Stream,,Colorado,United States of America,Prowers County,US,CO,,11020009,110200091705,,,38.0570277777778,-102.138472222222,NAD83,38.0570277777778,-102.138472222222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07135000,"TWO BUTTE CREEK NEAR HOLLY, CO.",Stream,,Colorado,United States of America,Prowers County,US,CO,,11020013,110200130405,,,38.0277888355911,-102.139074445538,NAD83,38.0277888355911,-102.139074445538,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385125104554201,"RUXTON CR AT IRON SPRING NR MANITOU SPGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030202,,,38.8568611111111,-104.92825,NAD83,38.8568611111111,-104.92825,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385126104545101,FOUNTAIN CR 0.3 MI BLW RUXTON CR AT MANITOU SPGS,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030204,,,38.8573416666667,-104.914108333333,NAD83,38.8573416666667,-104.914108333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385127104535201,"FOUNTAIN CR AT SCHRYVER PARK AT MANITOU SPGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030204,,,38.8574722222222,-104.897702777778,NAD83,38.8574722222222,-104.897702777778,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385134104550901,"RUXTON CR AT MOUTH AT MANITOU SPRINGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030203,,,38.8595777777778,-104.919116666667,NAD83,38.8595777777778,-104.919116666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385136104303801,SC01406401CAB1,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040203,,,38.8601638888889,-104.511402777778,NAD83,38.8601638888889,-104.511402777778,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,96.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385137104551001,"FOUNTAIN CR ABV RUXTON CR AT MANITOU SPRINGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030203,,,38.8602681771547,-104.91997669096,NAD83,38.8602681771547,-104.91997669096,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385159104310201,SC01406402AAA,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040203,,,38.8664388888889,-104.517219444444,NAD83,38.8664388888889,-104.517219444444,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,95.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385203104220901,SC01406205BBB,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.8674939099149,-104.369686818021,NAD83,38.8674939099149,-104.369686818021,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,163.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385203104494301,MONUMENT CR AQUEDUCT AT TREMONT ST AT CO SPRNG,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8675277777778,-104.828611111111,NAD83,38.8675277777778,-104.828611111111,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385204104214801,SC01306232CDC,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.86781111111111,-104.36333055555555,NAD83,38.86781111111111,-104.36333055555555,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,100.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385204104510101,MONUMENT CR TRIB 2 BELOW FILLMORE ST AT COLO SPRGS,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8677777777778,-104.851111111111,NAD83,38.8677777777778,-104.851111111111,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385209104252001,SC01306335CCA,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040201,,,38.8691194444444,-104.422219444444,NAD83,38.8691194444444,-104.422219444444,NAD83,2400,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,111.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385223104554201,FOUNTAIN CR 0.2 MI ABV CAVERN GULCH NR MANITO SPGS,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030203,,,38.8730638888889,-104.928286111111,NAD83,38.8730638888889,-104.928286111111,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385229104133001,SC01306133DAB ARAPMAS25,Well,,Colorado,United States of America,El Paso County,US,CO,,10190010,,,,38.8747222222222,-104.225,NAD83,38.8747222222222,-104.225,NAD83,24000,,,,,,,,,,,,S300DNVRBS,211ARPH,,Arapahoe Conglomerate Member of Laramie Formation,,,,,,501.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385229104223601,SC01306231ACC Cherokee 1,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.8750771807589,-104.37832043547,NAD83,38.8750771807589,-104.37832043547,NAD83,,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,170.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385235104495101,MONUMENT CR DRAIN 4 MARK DABLING BLVD AT CO SPRNG,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8764444444444,-104.830888888889,NAD83,38.8764444444444,-104.830888888889,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385240104493601,BEACON ST. & BUCHANNAN ST.,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8777704003106,-104.827197953622,NAD83,38.8777704003106,-104.827197953622,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385242104495001,MONUMENT CR DRAIN 3 MARK DABLING BLVD AT CO SPRNG,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8783333333333,-104.830472222222,NAD83,38.8783333333333,-104.830472222222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385248104423501,SAND CR DRAIN AT SPRNG RNCH GOLF CLUB AT CO SPRNG,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030302,,,38.8799722222222,-104.709611111111,NAD83,38.8799722222222,-104.709611111111,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385254104231801,SC01306325DDD,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040105,,,38.8818194444444,-104.3883,NAD83,38.8818194444444,-104.3883,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,107.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385254104565901,"FOUNTAIN CR 1.0 MI BLW FRENCH CR NR CASCADE, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030203,,,38.8816944444444,-104.949597222222,NAD83,38.8816944444444,-104.949597222222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385257104494401,"DOUGLAS CR SOUTH AT  MOUTH AT CO SPRINGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8824444444444,-104.82875,NAD83,38.8824444444444,-104.82875,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385259104500201,DOUGLAS CR DRAIN AT SINTON RD AT CO SPRG(CULVERT),Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8831888888889,-104.834125,NAD83,38.8831888888889,-104.834125,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385303104494601,MONUMENT CR DRAIN 2 MARK DABLING BLVD AT CO SP,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.88425,-104.829305555556,NAD83,38.88425,-104.829305555556,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385307104494401,MONUMENT CR DRAIN 1 MARK DABLING BLVD AT CO SPRNG,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8853333333333,-104.828944444444,NAD83,38.8853333333333,-104.828944444444,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385319104574501,"FOUNTAIN CREEK ABV FRENCH CREEK BELOW CASCADE, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030203,,,38.8886010624372,-104.963034051382,NAD83,38.8886010624372,-104.963034051382,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385321104493301,"DOUGLAS CREEK AT THE MOUTH AT COLORADO SPRINGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8891593169213,-104.826364895379,NAD83,38.8891593169213,-104.826364895379,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385323104224001,SC01306230ACC1 CHEROKEE 4,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.8889861111111,-104.378438888889,NAD83,38.8889861111111,-104.378438888889,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,176.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385334104320801,SC01306427AAD ARAPMAS13,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040203,,,38.8928888888889,-104.535694444444,NAD83,38.8928888888889,-104.535694444444,NAD83,24000,,,,,,,,,,,,S300DNVRBS,211ARPH,,Arapahoe Conglomerate Member of Laramie Formation,,,,,,775.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385340104581001,"FOUNTAIN CR 0.2 MI BLW CASCADE CR AT CASCADE, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030203,,,38.8945416666667,-104.969575,NAD83,38.8945416666667,-104.969575,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385347104500601,CHESTNUT ST. & DOUGLAS CR,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8963813746219,-104.835531921414,NAD83,38.8963813746219,-104.835531921414,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385349104491201,MONUMENT CR DRAIN PIKEVIEW RES AT CO SPRNG (CLVRT),Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8969444444444,-104.820027777778,NAD83,38.8969444444444,-104.820027777778,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385353104422501,SAND CR DRAIN AT BARNES RD AT COLO SPRINGS (CLVRT),Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030302,,,38.8981666666667,-104.707027777778,NAD83,38.8981666666667,-104.707027777778,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385354104225701,SC01306219CDB CHEROKEE 5,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.8979805555556,-104.385394444444,NAD83,38.8979805555556,-104.385394444444,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,196.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385354104323901,SC01306422CDA,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040203,,,38.8984416666667,-104.544213888889,NAD83,38.8984416666667,-104.544213888889,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,84.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385406104422001,SAND CR DRAIN NR BARNES RD AT COLO SPRINGS (CLVRT),Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030302,,,38.9017222222222,-104.705583333333,NAD83,38.9017222222222,-104.705583333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383130104424201,"YOUNG HOLLOW BELOW FORT CARSON NEAR WIGWAM, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030404,,,38.5249722222222,-104.711805555556,NAD83,38.5249722222222,-104.711805555556,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-391148104294101,SC01006307BCC DAWMAS27,Well,,Colorado,United States of America,Elbert County,US,CO,,10190010,101900100103,,,39.1969166666667,-104.494916666667,NAD83,39.1969166666667,-104.494916666667,NAD83,24000,,,,,,,,,,,,S300DNVRBS,124DWSN,,Dawson Arkose,,,,,,475.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385438104583401,FOUNTAIN CR 0.7 MI BLW WELLINGTON GULCH NR CASCADE,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030201,,,38.9105638888889,-104.976055555556,NAD83,38.9105638888889,-104.976055555556,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385501104483701,MONUMENT CR TRIB 1 NR PULPIT ROCK AT COLO SPRGS CO,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.9169444444444,-104.810277777778,NAD83,38.9169444444444,-104.810277777778,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385515104290201,SC01306318AD,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040201,,,38.920788888888886,-104.48375,NAD83,38.920788888888886,-104.48375,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385529104244501,SC01306314ABB WINDMILL,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.9247154682982,-104.413021674296,NAD83,38.9247154682982,-104.413021674296,NAD83,,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-391238104532201,SC01006704ADC DAWMAS02,Well,,Colorado,United States of America,Douglas County,US,CO,,10190002,101900020502,,,39.2108055555556,-104.889472222222,NAD83,39.2108055555556,-104.889472222222,NAD83,24000,,,,,,,,,,,,S300DNVRBS,124DWSN,,Dawson Arkose,,,,,,432.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385537104235401,SC01306312CDB,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.9269375259662,-104.398854661913,NAD83,38.9269375259662,-104.398854661913,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,160.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385547104473601,COTTONWOOD CR DRAIN AT N ACADEMY BLVD NR YORK RD,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030106,,,38.92975,-104.793361111111,NAD83,38.92975,-104.793361111111,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385548104443301,"COTTONWOOD CR DRAIN AT AUSTIN BLUFFS PKY,  CO SPG",Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030106,,,38.9300277777778,-104.742388888889,NAD83,38.9300277777778,-104.742388888889,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385549104451401,COTTONWOOD CR DRAIN RANGEWOOD DR AT CO SPRGS,Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030106,,,38.9303888888889,-104.753833333333,NAD83,38.9303888888889,-104.753833333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385550105003401,FOUNTAIN CR 0.2 MI BLW CRYSTAL CR AT GRN MTN FALLS,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030201,,,38.9305444444444,-105.009513888889,NAD83,38.9305444444444,-105.009513888889,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385602104462501,SC01306610BCC ARAPMAS12,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030106,,,38.9338888888889,-104.773666666667,NAD83,38.9338888888889,-104.773666666667,NAD83,24000,,,,,,,,,,,,S300DNVRBS,211ARPH,,Arapahoe Conglomerate Member of Laramie Formation,,,,,,460.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385608104233702,SC01306312ACB2 CHEROKEE 7,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040102,,,38.9355333333333,-104.394908333333,NAD83,38.9355333333333,-104.394908333333,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,159.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385622104205601,SC01306209BBB,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.9394368654037,-104.349409057595,NAD83,38.9394368654037,-104.349409057595,NAD83,,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,70.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385622104461201,SC01306610BAB LFHMAS06,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030106,,,38.9395833333333,-104.770027777778,NAD83,38.9395833333333,-104.770027777778,NAD83,24000,,,,,,,,,,,,S300DNVRBS,211LRMI,,Laramie Formation,,,,,,1450.0,ft,,,,,,,,,,
