Beta_Location_Name,Beta_Location_Identifier,Beta_Lat,Beta_Long,Old_MonitoringLocationName,Old_MonitoringLocationIdentifier,Old_Lat,Old_Long,Distance_Degrees,Distance_Meters,Names_Match,IDs_Match
Fountain Cr - F1 - At Duckwood Rd,CORIVWCH_WQX-84,38.7097,-104.7171,Fountain Cr - F1 - At Duckwood Rd,CORIVWCH_WQX-84,38.7097,-104.7171,0.0,0.0,True,True
Hemphill SW Well,LOWERARKVALLEYWATERCONSDIST-Hemphill Southwest,38.1423,-102.957,Hemphill SW Well,LOWERARKVALLEYWATERCONSDIST-Hemphill Southwest,38.1423,-102.957,0.0,0.0,True,True
Diamond A Soil Health - Timpas,LOWERARKVALLEYWATERCONSDIST-Diamond A Timpas,38.0109,-103.6464,Diamond A Soil Health - Timpas,LOWERARKVALLEYWATERCONSDIST-Diamond A Timpas,38.0109,-103.6464,0.0,0.0,True,True
ARKANSAS RIVER U/S OF MCCLAVE DRAINAGE,21COL001_WQX-7806A,38.08584,-102.85265,ARKANSAS RIVER U/S OF MCCLAVE DRAINAGE,21COL001_WQX-7806A,38.08584,-102.85265,0.0,0.0,True,True
Hemphill NW Well,LOWERARKVALLEYWATERCONSDIST-Hemphill Northwest,38.143,-102.9569,Hemphill NW Well,LOWERARKVALLEYWATERCONSDIST-Hemphill Northwest,38.143,-102.9569,0.0,0.0,True,True
MONUMENT LAKE,21COL001_WQX-CPW-086,39.089402,-104.878687,MONUMENT LAKE,21COL001_WQX-CPW-086,39.089402,-104.878687,0.0,0.0,True,True
QUAIL LAKE,21COL001_WQX-CPW-106,38.786047,-104.806025,QUAIL LAKE,21COL001_WQX-CPW-106,38.786047,-104.806025,0.0,0.0,True,True
Heckman Pond Liner - South Well,LOWERARKVALLEYWATERCONSDIST-Heckman Drain South,38.1058,-102.875,Heckman Pond Liner - South Well,LOWERARKVALLEYWATERCONSDIST-Heckman Drain South,38.1058,-102.875,0.0,0.0,True,True
McClave Lateral Well 2,LOWERARKVALLEYWATERCONSDIST-McClave 2,38.1427,-102.8507,McClave Lateral Well 2,LOWERARKVALLEYWATERCONSDIST-McClave 2,38.1427,-102.8507,0.0,0.0,True,True
Heckman Pond Liner - Middle Well,LOWERARKVALLEYWATERCONSDIST-Heckman Drain Middle,38.115,-102.871,Heckman Pond Liner - Middle Well,LOWERARKVALLEYWATERCONSDIST-Heckman Drain Middle,38.115,-102.871,0.0,0.0,True,True
McClave Lateral Well 5,LOWERARKVALLEYWATERCONSDIST-McClave 5,38.1369,-102.8514,McClave Lateral Well 5,LOWERARKVALLEYWATERCONSDIST-McClave 5,38.1369,-102.8514,0.0,0.0,True,True
McClave Lateral Well 8,LOWERARKVALLEYWATERCONSDIST-McClave 8,38.0946,-102.8242,McClave Lateral Well 8,LOWERARKVALLEYWATERCONSDIST-McClave 8,38.0946,-102.8242,0.0,0.0,True,True
HOLBROOK RESERVOIR CANAL OUTLET,21COL001_WQX-TMDL-HB1,38.030205,-103.619335,HOLBROOK RESERVOIR CANAL OUTLET,21COL001_WQX-TMDL-HB1,38.030205,-103.619335,0.0,0.0,True,True
ST CHARLES RIVER SOUTH OF BAXTER,21COL001_WQX-000086,38.245442,-104.48946,ST CHARLES RIVER SOUTH OF BAXTER,21COL001_WQX-000086,38.245442,-104.48946,0.0,0.0,True,True
Diamond A Soil Health - Tile Drain,LOWERARKVALLEYWATERCONSDIST-Diamond A Tile Drain,38.0041,-103.6501,Drip System - North Well,LOWERARKVALLEYWATERCONSDIST-Drip North,38.0041,-103.6501,0.0,0.0,False,False
PUEBLO RESERVOIR SITE 1 TOP,21COL001_WQX-7810A1,38.2669,-104.738,PUEBLO RESERVOIR SITE 1 TOP,21COL001_WQX-7810A1,38.2669,-104.738,0.0,0.0,True,True
PUEBLO RESERVOIR SITE 1 TOP,21COL001_WQX-7810A1,38.2669,-104.738,PUEBLO RESERVOIR SITE 1 BOTTOM,21COL001_WQX-7810A2,38.2669,-104.738,0.0,0.0,False,False
Arkansas River near US Highway 287,CSU-CIVIL&ENVIRONMENTAL-ENG-JML1,38.106103,-102.619978,Arkansas River near US Highway 287,CSU-CIVIL&ENVIRONMENTAL-ENG-JML1,38.106103,-102.619978,0.0,0.0,True,True
LF1 E Site - South Well,LOWERARKVALLEYWATERCONSDIST-Diamond A East South,37.9713,-103.6494,LF1 E Site - South Well,LOWERARKVALLEYWATERCONSDIST-Diamond A East South,37.9713,-103.6494,0.0,0.0,True,True
Riparian Buffer North,LOWERARKVALLEYWATERCONSDIST-Buffer Zone North,38.9989,-103.6373,Riparian Buffer North,LOWERARKVALLEYWATERCONSDIST-Buffer Zone North,38.9989,-103.6373,0.0,0.0,True,True
Saint Charles River,NARS_WQX-NRS_CO-10476,38.14321876,-104.6370915,Saint Charles River,NARS_WQX-NRS_CO-10476,38.14321876,-104.6370915,0.0,0.0,True,True
McClave Lateral Well 6,LOWERARKVALLEYWATERCONSDIST-McClave 6,38.1357,-102.8508,McClave Lateral Well 6,LOWERARKVALLEYWATERCONSDIST-McClave 6,38.1357,-102.8508,0.0,0.0,True,True
Reed Pond Liner - East Well,LOWERARKVALLEYWATERCONSDIST-Reed East,38.1563,-102.7272,Reed Pond Liner - East Well,LOWERARKVALLEYWATERCONSDIST-Reed East,38.1563,-102.7272,0.0,0.0,True,True
Heckman Pond Liner - North Well,LOWERARKVALLEYWATERCONSDIST-Heckman Drain North,38.1288,-102.8707,Heckman Pond Liner - North Well,LOWERARKVALLEYWATERCONSDIST-Heckman Drain North,38.1288,-102.8707,0.0,0.0,True,True
Fountain Cr - MS1 - Abv Garden Gods Rd,CORIVWCH_WQX-5,38.8582,-104.8976,Fountain Cr - MS1 - Abv Garden Gods Rd,CORIVWCH_WQX-5,38.8582,-104.8976,0.0,0.0,True,True
ARKANSAS RIVER D/S OF MCCLAVE DRAINAGE,21COL001_WQX-7806B,38.09346,-102.76832,ARKANSAS RIVER D/S OF MCCLAVE DRAINAGE,21COL001_WQX-7806B,38.09346,-102.76832,0.0,0.0,True,True
Riparian Buffer South,LOWERARKVALLEYWATERCONSDIST-Buffer Zone South,37.978,-103.6482,Riparian Buffer South,LOWERARKVALLEYWATERCONSDIST-Buffer Zone South,37.978,-103.6482,0.0,0.0,True,True
Arkansas River near County Rd34.5 @OldFort Lyons,CSU-CIVIL&ENVIRONMENTAL-ENG-JML3,38.09328,-102.7683,Arkansas River near County Rd34.5 @OldFort Lyons,CSU-CIVIL&ENVIRONMENTAL-ENG-JML3,38.09328,-102.7683,0.0,0.0,True,True
Reed Pond Liner - North Well,LOWERARKVALLEYWATERCONSDIST-Reed North,38.1566,-102.7275,Reed Pond Liner - North Well,LOWERARKVALLEYWATERCONSDIST-Reed North,38.1566,-102.7275,0.0,0.0,True,True
Reed Pond Liner - West Well,LOWERARKVALLEYWATERCONSDIST-Reed West,38.1564,-102.7281,Reed Pond Liner - West Well,LOWERARKVALLEYWATERCONSDIST-Reed West,38.1564,-102.7281,0.0,0.0,True,True
No Name Cr - Clover Ditch,CORIVWCH_WQX-5089,38.7187,-104.7278,No Name Cr - Clover Ditch,CORIVWCH_WQX-5089,38.7187,-104.7278,0.0,0.0,True,True
Hugo R-change - Hugo SWA N CG Pond,CORIVWCH_WQX-5080,38.935,-103.4319,Hugo R-change - Hugo SWA N CG Pond,CORIVWCH_WQX-5080,38.935,-103.4319,0.0,0.0,True,True
Unnamed Trib - Pinon Gallery,CORIVWCH_WQX-5074,38.4396,-104.596,Unnamed Trib - Pinon Gallery,CORIVWCH_WQX-5074,38.4396,-104.596,0.0,0.0,True,True
Fountain Cr - Cimarron Br,CORIVWCH_WQX-5069,38.826,-104.8339,Fountain Cr - Cimarron Br,CORIVWCH_WQX-5069,38.826,-104.8339,0.0,0.0,True,True
Big Sandy Cr - N of Hwy 196,CORIVWCH_WQX-5066,38.1199,-102.4801,Big Sandy Cr - N of Hwy 196,CORIVWCH_WQX-5066,38.1199,-102.4801,0.0,0.0,True,True
LAKE HENRY SITE 1 BOTTOM,21COL001_WQX-7830A2,38.25955,-103.70437,LAKE HENRY SITE 1 TOP,21COL001_WQX-7830A1,38.25955,-103.70437,0.0,0.0,False,False
LAKE HENRY SITE 1 BOTTOM,21COL001_WQX-7830A2,38.25955,-103.70437,LAKE HENRY SITE 1 BOTTOM,21COL001_WQX-7830A2,38.25955,-103.70437,0.0,0.0,True,True
Black Squirrel Cr - Abv Conf Chico Cr,CORIVWCH_WQX-5079,38.4053,-104.4041,Black Squirrel Cr - Abv Conf Chico Cr,CORIVWCH_WQX-5079,38.4053,-104.4041,0.0,0.0,True,True
McClave Lateral Well 1,LOWERARKVALLEYWATERCONSDIST-McClave 1,38.1432,-102.8515,McClave Lateral Well 1,LOWERARKVALLEYWATERCONSDIST-McClave 1,38.1432,-102.8515,0.0,0.0,True,True
Diamond A Soil Health - Middle Well,LOWERARKVALLEYWATERCONSDIST-Diamond A Middle,37.9833,-103.6701,Diamond A Soil Health - Middle Well,LOWERARKVALLEYWATERCONSDIST-Diamond A Middle,37.9833,-103.6701,0.0,0.0,True,True
"Arkansas River, John Martin Reservior downstream",CSU-CIVIL&ENVIRONMENTAL-ENG-JML5,38.068335,-102.927501,"Arkansas River, John Martin Reservior downstream",CSU-CIVIL&ENVIRONMENTAL-ENG-JML5,38.068335,-102.927501,0.0,0.0,True,True
WILD HORSE CREEK @ JJ RD,21COL001_WQX-7811,38.1005,-102.131417,WILD HORSE CREEK @ JJ RD,21COL001_WQX-7811,38.1005,-102.131417,0.0,0.0,True,True
McClave Lateral Well 3,LOWERARKVALLEYWATERCONSDIST-McClave 3,38.1402,-102.8515,McClave Lateral Well 3,LOWERARKVALLEYWATERCONSDIST-McClave 3,38.1402,-102.8515,0.0,0.0,True,True
McClave Lateral Well 7,LOWERARKVALLEYWATERCONSDIST-McClave 7,38.1001,-102.8269,McClave Lateral Well 7,LOWERARKVALLEYWATERCONSDIST-McClave 7,38.1001,-102.8269,0.0,0.0,True,True
Diamond A Soil Health - Tile Drain,LOWERARKVALLEYWATERCONSDIST-Diamond A Tile Drain,38.0041,-103.6501,Diamond A Soil Health - Tile Drain,LOWERARKVALLEYWATERCONSDIST-Diamond A Tile Drain,38.0041,-103.6501,0.0,0.0,True,True
Arkansas River-McClave drainage,CSU-CIVIL&ENVIRONMENTAL-ENG-JML4,38.085648,-102.852638,Arkansas River-McClave drainage,CSU-CIVIL&ENVIRONMENTAL-ENG-JML4,38.085648,-102.852638,0.0,0.0,True,True
Karval Reservoir - Karval,CORIVWCH_WQX-7010,38.7168,-103.5055,Karval Reservoir - Karval,CORIVWCH_WQX-7010,38.7168,-103.5055,0.0,0.0,True,True
LF1 E Site - North Well,LOWERARKVALLEYWATERCONSDIST-Diamond A East North,37.9722,-103.6495,LF1 E Site - North Well,LOWERARKVALLEYWATERCONSDIST-Diamond A East North,37.9722,-103.6495,0.0,0.0,True,True
Huerfano River,NARS_WQX-NRS_CO-10482,38.06237778,-104.4110972,Huerfano River,NARS_WQX-NRS_CO-10482,38.06237778,-104.4110972,0.0,0.0,True,True
Riparian Buffer Irrigation,LOWERARKVALLEYWATERCONSDIST-Buffer Zone Irrigation,37.9779,-103.6507,Riparian Buffer Irrigation,LOWERARKVALLEYWATERCONSDIST-Buffer Zone Irrigation,37.9779,-103.6507,0.0,0.0,True,True
Willow Cr - N of Hwy 50 Br,CORIVWCH_WQX-145,38.0924,-102.5768,Willow Cr - N of Hwy 50 Br,CORIVWCH_WQX-145,38.0924,-102.5768,0.0,0.0,True,True
S Rush Cr - Hass Property,CORIVWCH_WQX-5078,38.9511,-103.7759,S Rush Cr - Hass Property,CORIVWCH_WQX-5078,38.9511,-103.7759,0.0,0.0,True,True
Unnamed Trib  - S of Hanover Rd,CORIVWCH_WQX-5073,38.5681,-104.6314,Unnamed Trib  - S of Hanover Rd,CORIVWCH_WQX-5073,38.5681,-104.6314,0.0,0.0,True,True
Arkansas - S Neilson Ave,CORIVWCH_WQX-5086,38.2584,-104.5573,Arkansas - S Neilson Ave,CORIVWCH_WQX-5086,38.2584,-104.5573,0.0,0.0,True,True
SAND CREEK @ ACADEMY BLVD,21COL001_WQX-7309,38.799367,-104.75808,SAND CREEK @ ACADEMY BLVD,21COL001_WQX-7309,38.799367,-104.75808,0.0,0.0,True,True
Arkansas - Moist soil impoundment #1,CORIVWCH_WQX-6075,38.0805,-102.2783,Arkansas - Moist soil impoundment #1,CORIVWCH_WQX-6075,38.0805,-102.2783,0.0,0.0,True,True
PECK CREEK @ HWY 96 ABV PUEBLO RES.,21COL001_WQX-7286,38.251283,-104.806615,PECK CREEK @ HWY 96 ABV PUEBLO RES.,21COL001_WQX-7286,38.251283,-104.806615,0.0,0.0,True,True
Arkansas - South Well,CORIVWCH_WQX-6191,38.0376,-103.4171,Arkansas - South Well,CORIVWCH_WQX-6191,38.0376,-103.4171,0.0,0.0,True,True
BEAVER CREEK ABV ARKANSAS R AT HWY 50,21COL001_WQX-7230,38.377667,-104.9494,BEAVER CREEK ABV ARKANSAS R AT HWY 50,21COL001_WQX-7230,38.377667,-104.9494,0.0,0.0,True,True
Granada Ditch - Well east of Big well,CORIVWCH_WQX-6074,38.0687,-102.2802,Granada Ditch - Well east of Big well,CORIVWCH_WQX-6074,38.0687,-102.2802,0.0,0.0,True,True
Arkansas - East Well,CORIVWCH_WQX-6241,38.0909,-102.5217,Arkansas - East Well,CORIVWCH_WQX-6241,38.0909,-102.5217,0.0,0.0,True,True
Arkansas - Well #6,CORIVWCH_WQX-6187,38.0512,-103.6654,Arkansas - Well #6,CORIVWCH_WQX-6187,38.0512,-103.6654,0.0,0.0,True,True
Buffalo Cr - Hwy 385,CORIVWCH_WQX-5083,38.1485,-102.3109,Buffalo Cr - Hwy 385,CORIVWCH_WQX-5083,38.1485,-102.3109,0.0,0.0,True,True
"JIMMY CAMP CREEK AT OLD PUEBLO RD BY FOUNTAIN, CO",21COL001_WQX-7318,38.673167,-104.696783,"JIMMY CAMP CREEK AT OLD PUEBLO RD BY FOUNTAIN, CO",21COL001_WQX-7318,38.673167,-104.696783,0.0,0.0,True,True
Gageby Cr - S of Ft Lyon Canal,CORIVWCH_WQX-5067,38.143,-103.0947,Gageby Cr - S of Ft Lyon Canal,CORIVWCH_WQX-5067,38.143,-103.0947,0.0,0.0,True,True
,NARS_WQX-NRS_CO-10333,38.69619533,-104.7115425,,NARS_WQX-NRS_CO-10333,38.69619533,-104.7115425,0.0,0.0,True,True
,NARS_WQX-NRS_CO-10336,38.35013331,-104.6111431,,NARS_WQX-NRS_CO-10336,38.35013331,-104.6111431,0.0,0.0,True,True
PUEBLO RESERVOIR SITE 1 BOTTOM,21COL001_WQX-7810A2,38.2669,-104.738,PUEBLO RESERVOIR SITE 1 TOP,21COL001_WQX-7810A1,38.2669,-104.738,0.0,0.0,False,False
PUEBLO RESERVOIR SITE 1 BOTTOM,21COL001_WQX-7810A2,38.2669,-104.738,PUEBLO RESERVOIR SITE 1 BOTTOM,21COL001_WQX-7810A2,38.2669,-104.738,0.0,0.0,True,True
FOUNTAIN CK AT PINON,21COL001_WQX-7340A,38.4298,-104.598182,FOUNTAIN CK AT PINON,21COL001_WQX-7340A,38.4298,-104.598182,0.0,0.0,True,True
Arkansas - East moist soil impoundment well,CORIVWCH_WQX-6195,38.0773,-102.2689,Arkansas - East moist soil impoundment well,CORIVWCH_WQX-6195,38.0773,-102.2689,0.0,0.0,True,True
N Granada Ditch - North well,CORIVWCH_WQX-6197,38.0786,-102.2924,N Granada Ditch - North well,CORIVWCH_WQX-6197,38.0786,-102.2924,0.0,0.0,True,True
Arkansas - Well #1,CORIVWCH_WQX-6184,38.0561,-103.6816,Arkansas - Well #1,CORIVWCH_WQX-6184,38.0561,-103.6816,0.0,0.0,True,True
FOUNTAIN CREEK @ HWY 47,21COL001_WQX-7350,38.307667,-104.604217,FOUNTAIN CREEK @ HWY 47,21COL001_WQX-7350,38.307667,-104.604217,0.0,0.0,True,True
Arkansas - West Well,CORIVWCH_WQX-6242,38.0908,-102.5253,Arkansas - West Well,CORIVWCH_WQX-6242,38.0908,-102.5253,0.0,0.0,True,True
FOUNTAIN CK. @ CIRCLE DR.,21COL001_WQX-7316,38.7975,-104.78615,FOUNTAIN CK. @ CIRCLE DR.,21COL001_WQX-7316,38.7975,-104.78615,0.0,0.0,True,True
Arkansas - Well  #2,CORIVWCH_WQX-6025,38.0624,-103.6825,Arkansas - Well  #2,CORIVWCH_WQX-6025,38.0624,-103.6825,0.0,0.0,True,True
Arkansas - South Moist Soil Impoundment,CORIVWCH_WQX-6245,38.0683,-102.2674,Arkansas - South Moist Soil Impoundment,CORIVWCH_WQX-6245,38.0683,-102.2674,0.0,0.0,True,True
Arkansas - Well #4,CORIVWCH_WQX-6064,38.0475,-103.6618,Arkansas - Well #4,CORIVWCH_WQX-6064,38.0475,-103.6618,0.0,0.0,True,True
Monument Cr - N Gate of AFA,CORIVWCH_WQX-451,39.0235986,-104.8435013,Monument Cr - N Gate of AFA,CORIVWCH_WQX-451,39.0235986,-104.8435013,0.0,0.0,True,True
N Granada Ditch - The Big Well,CORIVWCH_WQX-6198,38.0687,-102.2857,N Granada Ditch - The Big Well,CORIVWCH_WQX-6198,38.0687,-102.2857,0.0,0.0,True,True
WILLOW CK. IN LAMAR NR WILLOW CREEK PARK,21COL001_WQX-7807,38.07817,-102.61328,WILLOW CK. IN LAMAR NR WILLOW CREEK PARK,21COL001_WQX-7807,38.07817,-102.61328,0.0,0.0,True,True
ARKANSAS R BLW WILDHORSE CK NR 4TH ST. BRIDGE,21COL001_WQX-7297,38.266767,-104.62293,ARKANSAS R BLW WILDHORSE CK NR 4TH ST. BRIDGE,21COL001_WQX-7297,38.266767,-104.62293,0.0,0.0,True,True
BUFFALO CREEK @ HWY 196 (KK RD),21COL001_WQX-7812,38.11467,-102.28977,BUFFALO CREEK @ HWY 196 (KK RD),21COL001_WQX-7812,38.11467,-102.28977,0.0,0.0,True,True
EAST BEAVER CREEK BLW PENROSE RESERVOIR,21COL001_WQX-7232,38.7258,-104.96685,EAST BEAVER CREEK BLW PENROSE RESERVOIR,21COL001_WQX-7232,38.7258,-104.96685,0.0,0.0,True,True
Arkansas - The Big Well,CORIVWCH_WQX-6059,38.0429,-103.4169,Arkansas - The Big Well,CORIVWCH_WQX-6059,38.0429,-103.4169,0.0,0.0,True,True
Arkansas - Gate Well,CORIVWCH_WQX-6009,38.0412,-103.417,Arkansas - Gate Well,CORIVWCH_WQX-6009,38.0412,-103.417,0.0,0.0,True,True
S. APACHE CK. @ 650 RD.,21COL001_WQX-7614,37.848617,-104.94448,S. APACHE CK. @ 650 RD.,21COL001_WQX-7614,37.848617,-104.94448,0.0,0.0,True,True
Clover Ditch Upstream,21COL001_WQX-CO0021181-U/S,38.7297222,-104.7676389,Clover Ditch Upstream,21COL001_WQX-CO0021181-U/S,38.7297222,-104.7676389,0.0,0.0,True,True
John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-3 JMR,38.0558,-102.9761,John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-3 JMR,38.0558,-102.9761,0.0,0.0,True,True
USGS-380824102545100 Well,CSU-CIVIL&ENVIRONMENTAL-ENG-WUSGS-4,38.13817,-102.9154,USGS-380824102545100 Well,CSU-CIVIL&ENVIRONMENTAL-ENG-WUSGS-4,38.13817,-102.9154,0.0,0.0,True,True
Clover Ditch Downstream,21COL001_WQX-CO0021181-D/S,38.71860726,-104.729139,Clover Ditch Downstream,21COL001_WQX-CO0021181-D/S,38.71860726,-104.729139,0.0,0.0,True,True
John Martin Reservior Center,CSU-CIVIL&ENVIRONMENTAL-ENG-4 JMR,38.0635,-102.9755,John Martin Reservior Center,CSU-CIVIL&ENVIRONMENTAL-ENG-4 JMR,38.0635,-102.9755,0.0,0.0,True,True
Salt Creek,NARS_WQX-NRS_CO-10447,38.15816694,-104.699869,Salt Creek,NARS_WQX-NRS_CO-10447,38.15816694,-104.699869,0.0,0.0,True,True
John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-7 JMR,38.0689,-103.0223,John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-7 JMR,38.0689,-103.0223,0.0,0.0,True,True
John Martin Reservior NR Dam Upper,CSU-CIVIL&ENVIRONMENTAL-ENG-2 JMR,38.066,-102.944,John Martin Reservior NR Dam Upper,CSU-CIVIL&ENVIRONMENTAL-ENG-2 JMR,38.066,-102.944,0.0,0.0,True,True
John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-8 JMR,38.082,-103.0221,John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-8 JMR,38.082,-103.0221,0.0,0.0,True,True
PURGATOIRE R. @ HWY 109 SOUTH OF HIGBEE,21COL001_WQX-7554,37.76255,-103.431217,PURGATOIRE R. @ HWY 109 SOUTH OF HIGBEE,21COL001_WQX-7554,37.76255,-103.431217,0.0,0.0,True,True
Arkansas - Well #5,CORIVWCH_WQX-6246,38.0515,-103.6661,Arkansas - Well #5,CORIVWCH_WQX-6246,38.0515,-103.6661,0.0,0.0,True,True
Cucharas - Abv Conf Huerfano,CORIVWCH_WQX-5077,37.9144,-104.5342,Cucharas - Abv Conf Huerfano,CORIVWCH_WQX-5077,37.9144,-104.5342,0.0,0.0,True,True
Buffalo Cr - Enstrom's Wetland,CORIVWCH_WQX-5016,38.10150559,-102.3164627,Buffalo Cr - Enstrom's Wetland,CORIVWCH_WQX-5016,38.10150559,-102.3164627,0.0,0.0,True,True
Huerfano  - SE of Avondale,CORIVWCH_WQX-5040,38.14389981,-104.3447261,Huerfano  - SE of Avondale,CORIVWCH_WQX-5040,38.14389981,-104.3447261,0.0,0.0,True,True
HIGHLINE RESERVOIR SITE 1 TOP,21COL001_WQX-7526A1,38.872377,-104.860272,HIGHLINE RESERVOIR SITE 1 TOP,21COL001_WQX-7526A1,38.872377,-104.860272,0.0,0.0,True,True
Vista Del Rio D - Vista Del Rio E,CORIVWCH_WQX-5034,38.1179,-102.5204,Vista Del Rio D - Vista Del Rio E,CORIVWCH_WQX-5034,38.1179,-102.5204,0.0,0.0,True,True
Chico Cr - Chico Cr N,CORIVWCH_WQX-5020,38.46110021,-104.4243229,Chico Cr - Chico Cr N,CORIVWCH_WQX-5020,38.46110021,-104.4243229,0.0,0.0,True,True
Smith Gooddale Sl - Smith Gooddale Slew,CORIVWCH_WQX-5035,38.117,-102.4402,Smith Gooddale Sl - Smith Gooddale Slew,CORIVWCH_WQX-5035,38.117,-102.4402,0.0,0.0,True,True
Darter Pond #1 - Hugo SWA Spg Darter Pond #1,CORIVWCH_WQX-5006,38.9103916,-103.4349015,Darter Pond #1 - Hugo SWA Spg Darter Pond #1,CORIVWCH_WQX-5006,38.9103916,-103.4349015,0.0,0.0,True,True
May Valley Ditch - May Valley Ditch Upper,CORIVWCH_WQX-5015,38.14230818,-102.6110727,May Valley Ditch - May Valley Ditch Upper,CORIVWCH_WQX-5015,38.14230818,-102.6110727,0.0,0.0,True,True
Big Sandy Cr - Blw Ramah Res Dam,CORIVWCH_WQX-5010,39.09758553,-104.2045171,Big Sandy Cr - Blw Ramah Res Dam,CORIVWCH_WQX-5010,39.09758553,-104.2045171,0.0,0.0,True,True
John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-9 JMR,38.077,-103.049,John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-9 JMR,38.077,-103.049,0.0,0.0,True,True
USGS-380634102373300 Well,CSU-CIVIL&ENVIRONMENTAL-ENG-WUSGS-1,38.10953,-102.6277,USGS-380634102373300 Well,CSU-CIVIL&ENVIRONMENTAL-ENG-WUSGS-1,38.10953,-102.6277,0.0,0.0,True,True
USGS-380530102442600 Well,CSU-CIVIL&ENVIRONMENTAL-ENG-WUSGS-2,38.08886,-102.7413,USGS-380530102442600 Well,CSU-CIVIL&ENVIRONMENTAL-ENG-WUSGS-2,38.08886,-102.7413,0.0,0.0,True,True
Riparian Buffer Drain,LOWERARKVALLEYWATERCONSDIST-Buffer Zone Drain,37.9821,-103.6472,Riparian Buffer Drain,LOWERARKVALLEYWATERCONSDIST-Buffer Zone Drain,37.9821,-103.6472,0.0,0.0,True,True
Cottonwood Cr - Jenkins MS,CORIVWCH_WQX-680,38.9284,-104.8096,Cottonwood Cr - Jenkins MS,CORIVWCH_WQX-680,38.9284,-104.8096,0.0,0.0,True,True
Horse Cr - Redner,CORIVWCH_WQX-5044,38.9528,-104.0536,Horse Cr - Redner,CORIVWCH_WQX-5044,38.9528,-104.0536,0.0,0.0,True,True
John Martin Reservior North shoreline,CSU-CIVIL&ENVIRONMENTAL-ENG-5 JMR,38.072,-102.97391,John Martin Reservior North shoreline,CSU-CIVIL&ENVIRONMENTAL-ENG-5 JMR,38.072,-102.97391,0.0,0.0,True,True
Amity Canal @ Santa Fe Trl,CSU-CIVIL&ENVIRONMENTAL-ENG-CARK-2,38.113422,-102.704825,Amity Canal @ Santa Fe Trl,CSU-CIVIL&ENVIRONMENTAL-ENG-CARK-2,38.113422,-102.704825,0.0,0.0,True,True
Off Country Road HH and 3,CSU-CIVIL&ENVIRONMENTAL-ENG-WUSGS-3,38.0852918,-102.7002081,Off Country Road HH and 3,CSU-CIVIL&ENVIRONMENTAL-ENG-WUSGS-3,38.0852918,-102.7002081,0.0,0.0,True,True
Graveyard Creek & County Road JJ,CSU-CIVIL&ENVIRONMENTAL-ENG-CARK-3,38.099814,-102.79199,Graveyard Creek & County Road JJ,CSU-CIVIL&ENVIRONMENTAL-ENG-CARK-3,38.099814,-102.79199,0.0,0.0,True,True
John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-10 JMR,38.0889,-103.0446,John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-10 JMR,38.0889,-103.0446,0.0,0.0,True,True
John Martin Reservior NR Northeast shoreline,CSU-CIVIL&ENVIRONMENTAL-ENG-01 JMR,38.0768,-102.94935,John Martin Reservior NR Northeast shoreline,CSU-CIVIL&ENVIRONMENTAL-ENG-01 JMR,38.0768,-102.94935,0.0,0.0,True,True
Lamar Canal near N13thst Lamar,CSU-CIVIL&ENVIRONMENTAL-ENG-CARK-1,38.10203,-102.632061,Lamar Canal near N13thst Lamar,CSU-CIVIL&ENVIRONMENTAL-ENG-CARK-1,38.10203,-102.632061,0.0,0.0,True,True
County Road HH near Keesee Canal,CSU-CIVIL&ENVIRONMENTAL-ENG-CARK-4,38.07489,-102.848709,County Road HH near Keesee Canal,CSU-CIVIL&ENVIRONMENTAL-ENG-CARK-4,38.07489,-102.848709,0.0,0.0,True,True
John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-6 JMR,38.0619,-103.02477,John Martin Reservior,CSU-CIVIL&ENVIRONMENTAL-ENG-6 JMR,38.0619,-103.02477,0.0,0.0,True,True
Drip System - South Well,LOWERARKVALLEYWATERCONSDIST-Drip South,38.0069,-103.6501,Drip System - South Well,LOWERARKVALLEYWATERCONSDIST-Drip South,38.0069,-103.6501,0.0,0.0,True,True
Rush Cr - 0.5 Mi E of CR39,CORIVWCH_WQX-5085,38.7844,-103.3402,Rush Cr - 0.5 Mi E of CR39,CORIVWCH_WQX-5085,38.7844,-103.3402,0.0,0.0,True,True
Arkansas - Hwy 385 Br,CORIVWCH_WQX-945,38.09512236,-102.3107788,Arkansas - Hwy 385 Br,CORIVWCH_WQX-945,38.09512236,-102.3107788,0.0,0.0,True,True
Venetucci Cr - Venetucci Farms,CORIVWCH_WQX-5088,38.756,-104.7572,Venetucci Cr - Venetucci Farms,CORIVWCH_WQX-5088,38.756,-104.7572,0.0,0.0,True,True
